epoch,step,lr,train_loss,train_distill_loss,train_stream_loss,train_non_stream_loss,train_non_stream_apc_loss,train_cross_modal_apc_loss
132,71600,0.0005,0.0288,0.0029,0.0013,0.0008,0.0,0.0487
132,71700,0.0005,0.0285,0.0029,0.0012,0.0008,0.0,0.0488
132,71800,0.0005,0.0286,0.0029,0.0012,0.0008,0.0,0.0489
132,71900,0.0005,0.0287,0.0029,0.0012,0.0008,0.0,0.0491
132,72000,0.0005,0.0286,0.0029,0.0012,0.0008,0.0,0.0491
133,72100,0.0005,0.0296,0.0029,0.0015,0.0009,0.0,0.049
133,72200,0.0005,0.0295,0.0029,0.0014,0.0009,0.0,0.0493
133,72300,0.0005,0.0295,0.0029,0.0013,0.0017,0.0,0.0491
133,72400,0.0005,0.0298,0.0029,0.0013,0.0027,0.0,0.049
133,72500,0.0005,0.0296,0.0029,0.0013,0.0028,0.0,0.0487
133,72600,0.0005,0.0293,0.0029,0.0012,0.0027,0.0,0.0485
134,72700,0.0005,0.0274,0.0027,0.0009,0.002,0.0,0.0471
134,72800,0.0005,0.0279,0.0027,0.0011,0.0018,0.0,0.0473
134,72900,0.0005,0.0279,0.0027,0.0011,0.0016,0.0,0.0474
134,73000,0.0005,0.0279,0.0027,0.0011,0.0015,0.0,0.0474
134,73100,0.0005,0.0278,0.0027,0.0011,0.0014,0.0,0.0474
135,73200,0.0005,0.0285,0.0028,0.0014,0.001,0.0,0.0478
135,73300,0.0005,0.0282,0.0028,0.0012,0.0009,0.0,0.048
135,73400,0.0005,0.028,0.0028,0.0012,0.0009,0.0,0.0479
135,73500,0.0005,0.0279,0.0028,0.0011,0.0009,0.0,0.0479
135,73600,0.0005,0.0277,0.0028,0.0011,0.0009,0.0,0.0478
135,73700,0.0005,0.0276,0.0028,0.0011,0.0008,0.0,0.0477
136,73800,0.0005,0.0269,0.0028,0.0009,0.0007,0.0,0.0477
136,73900,0.0005,0.0268,0.0028,0.0009,0.0007,0.0,0.0477
136,74000,0.0005,0.0271,0.0028,0.0009,0.0007,0.0,0.0482
136,74100,0.0005,0.0273,0.0028,0.0009,0.0007,0.0,0.0485
136,74200,0.0005,0.0273,0.0028,0.0009,0.0007,0.0,0.0485
137,74300,0.0005,0.0268,0.0027,0.0008,0.0008,0.0,0.0478
137,74400,0.0005,0.0267,0.0027,0.0008,0.0008,0.0,0.0475
137,74500,0.0005,0.0266,0.0027,0.0008,0.0007,0.0,0.0474
137,74600,0.0005,0.0266,0.0027,0.0008,0.0009,0.0,0.0471
137,74700,0.0005,0.0265,0.0027,0.0009,0.0009,0.0,0.047
137,74800,0.0005,0.0265,0.0027,0.0009,0.0009,0.0,0.0468
138,74900,0.0005,0.0261,0.0026,0.0009,0.0011,0.0,0.0456
138,75000,0.0005,0.0261,0.0026,0.0009,0.001,0.0,0.0456
138,75100,0.0005,0.0261,0.0026,0.0009,0.001,0.0,0.0456
138,75200,0.0005,0.0262,0.0026,0.0009,0.001,0.0,0.0458
138,75300,0.0005,0.0271,0.0026,0.0012,0.001,0.0,0.0461
139,75400,0.0005,0.0407,0.003,0.0052,0.0009,0.0,0.0494
139,75500,0.0005,0.0413,0.0031,0.0053,0.0009,0.0,0.05
139,75600,0.0005,0.0387,0.003,0.0045,0.0009,0.0,0.0496
139,75700,0.0005,0.0365,0.003,0.0039,0.0008,0.0,0.0489
139,75800,0.0005,0.0348,0.0029,0.0034,0.0008,0.0,0.0484
140,75900,0.0005,0.0272,0.0026,0.0013,0.001,0.0,0.0457
140,76000,0.0005,0.0271,0.0025,0.0013,0.0008,0.0,0.0452
140,76100,0.0005,0.0291,0.0026,0.0019,0.0009,0.0,0.0458
140,76200,0.0005,0.0289,0.0026,0.0018,0.0013,0.0,0.0457
140,76300,0.0005,0.0286,0.0026,0.0017,0.0015,0.0,0.0456
140,76400,0.0005,0.0283,0.0025,0.0015,0.0018,0.0,0.0455
141,76500,0.0005,0.0256,0.0024,0.0009,0.002,0.0,0.0436
141,76600,0.0005,0.0252,0.0024,0.0009,0.0016,0.0,0.0434
141,76700,0.0005,0.0252,0.0024,0.0009,0.0017,0.0,0.0433
141,76800,0.0005,0.0251,0.0024,0.0009,0.0016,0.0,0.0433
141,76900,0.0005,0.025,0.0024,0.0009,0.0015,0.0,0.0433
142,77000,0.0005,0.0239,0.0023,0.0007,0.0008,0.0,0.0427
142,77100,0.0005,0.0245,0.0024,0.0007,0.0009,0.0,0.0435
142,77200,0.0005,0.0244,0.0024,0.0007,0.0008,0.0,0.0435
142,77300,0.0005,0.0243,0.0024,0.0007,0.0008,0.0,0.0434
142,77400,0.0005,0.0242,0.0024,0.0007,0.0008,0.0,0.0433
142,77500,0.0005,0.0242,0.0024,0.0007,0.0008,0.0,0.0433
143,77600,0.0005,0.0243,0.0024,0.0007,0.0006,0.0,0.0437
143,77700,0.0005,0.0243,0.0024,0.0007,0.0006,0.0,0.0436
143,77800,0.0005,0.0243,0.0024,0.0007,0.0006,0.0,0.0437
143,77900,0.0005,0.0243,0.0024,0.0007,0.0006,0.0,0.0436
143,78000,0.0005,0.0243,0.0024,0.0007,0.0006,0.0,0.0436
144,78100,0.0005,0.0248,0.0025,0.0008,0.0005,0.0,0.0443
144,78200,0.0005,0.0253,0.0024,0.001,0.0007,0.0,0.0437
144,78300,0.0005,0.0262,0.0024,0.0013,0.0008,0.0,0.0439
144,78400,0.0005,0.0282,0.0025,0.0018,0.0009,0.0,0.0444
144,78500,0.0005,0.0304,0.0025,0.0024,0.001,0.0,0.0452
144,78600,0.0005,0.0314,0.0025,0.0027,0.0011,0.0,0.0454
145,78700,0.0005,0.0289,0.0024,0.0019,0.0012,0.0,0.045
145,78800,0.0005,0.0285,0.0024,0.0018,0.0011,0.0,0.0449
145,78900,0.0005,0.0282,0.0024,0.0018,0.001,0.0,0.0448
145,79000,0.0005,0.028,0.0024,0.0017,0.0009,0.0,0.0448
145,79100,0.0005,0.0276,0.0024,0.0016,0.0009,0.0,0.0446
146,79200,0.0005,0.025,0.0023,0.0009,0.0011,0.0,0.0432
146,79300,0.0005,0.0248,0.0023,0.0009,0.0013,0.0,0.0428
146,79400,0.0005,0.0251,0.0023,0.001,0.0011,0.0,0.0431
146,79500,0.0005,0.0251,0.0023,0.001,0.001,0.0,0.0432
146,79600,0.0005,0.025,0.0023,0.001,0.001,0.0,0.0432
146,79700,0.0005,0.025,0.0023,0.001,0.0009,0.0,0.0432
147,79800,0.0005,0.0244,0.0023,0.0009,0.0007,0.0,0.0427
147,79900,0.0005,0.0241,0.0023,0.0008,0.0007,0.0,0.0425
147,80000,0.0005,0.0243,0.0023,0.0009,0.0007,0.0,0.0426
147,80100,0.0005,0.0249,0.0023,0.001,0.0007,0.0,0.0428
147,80200,0.0005,0.0252,0.0023,0.0011,0.0007,0.0,0.043
148,80300,0.0005,0.0278,0.0024,0.0017,0.0007,0.0,0.0445
148,80400,0.0005,0.0261,0.0023,0.0013,0.0007,0.0,0.0433
148,80500,0.0005,0.0254,0.0023,0.0012,0.0007,0.0,0.043
148,80600,0.0005,0.0252,0.0023,0.0011,0.0007,0.0,0.043
148,80700,0.0005,0.0255,0.0023,0.0012,0.0007,0.0,0.043
148,80800,0.0005,0.0254,0.0023,0.0012,0.0007,0.0,0.0429
149,80900,0.0005,0.0243,0.0023,0.0009,0.0007,0.0,0.0425
149,81000,0.0005,0.025,0.0023,0.0011,0.0007,0.0,0.0426
149,81100,0.0005,0.0253,0.0023,0.0011,0.0007,0.0,0.043
149,81200,0.0005,0.0263,0.0024,0.0014,0.0007,0.0,0.0434
149,81300,0.0005,0.0265,0.0024,0.0015,0.0007,0.0,0.0435
150,81400,0.0005,0.0261,0.0023,0.0015,0.0008,0.0,0.0426
150,81500,0.0005,0.0254,0.0023,0.0013,0.0008,0.0,0.0424
150,81600,0.0005,0.025,0.0022,0.0012,0.0007,0.0,0.0423
150,81700,0.0005,0.0248,0.0022,0.0011,0.0008,0.0,0.0421
150,81800,0.0005,0.0248,0.0022,0.0011,0.001,0.0,0.042
150,81900,0.0005,0.0253,0.0022,0.0012,0.0015,0.0,0.0421
151,82000,0.0005,0.0257,0.0022,0.0012,0.0022,0.0,0.0418
151,82100,0.0005,0.0254,0.0022,0.0012,0.0019,0.0,0.0418
151,82200,0.0005,0.0254,0.0022,0.0012,0.0016,0.0,0.0419
151,82300,0.0005,0.0255,0.0022,0.0012,0.0015,0.0,0.042
151,82400,0.0005,0.0254,0.0022,0.0012,0.0014,0.0,0.0421
152,82500,0.0005,0.0236,0.0022,0.0008,0.0008,0.0,0.0415
152,82600,0.0005,0.0236,0.0022,0.0008,0.0007,0.0,0.0416
152,82700,0.0005,0.0235,0.0022,0.0008,0.0007,0.0,0.0415
152,82800,0.0005,0.0234,0.0022,0.0008,0.0007,0.0,0.0414
152,82900,0.0005,0.0234,0.0022,0.0008,0.0007,0.0,0.0413
